5,2082,5, https://s3-media4.fl.yelpcdn.com/photo/WNd1H7XFyEDG65K36_W5Kg/o.jpg, 2017-03-11 13:52:06, This is a fairly new restaurant in Rochester and they did not disappoint. They were fairly busy when we went at 6 but had a reservation and were seated...
5,2083,3, https://s3-media2.fl.yelpcdn.com/photo/tnBWPpCWSptPjR8VZf5dhw/o.jpg, 2017-03-16 19:15:59, Good. Just not great. That's how I can best describe Nosh. The hype for this place had been built up so high by every Rochester food blogger with an...
5,2084,5, https://s3-media4.fl.yelpcdn.com/photo/ZJctbKoDquU7esBcSz32Mw/o.jpg, 2017-03-07 18:38:18, Such a great restaurant! We got a reservation and I'm glad we did
6,2040,5, https://s3-media4.fl.yelpcdn.com/photo/zet97TpPZOd9ZNQNkRo3Rg/o.jpg, 2017-02-26 08:42:38, We came here for brunch and had an excellent meal. The blue crab salad was perfect and the sausage gravy biscuits I am told were 'out if this world'. Great...
6,2041,5, https://s3-media4.fl.yelpcdn.com/photo/MiyJar5T04OUbkbGfkGfzA/o.jpg, 2017-02-15 18:37:48, One of my FAVORITE restaurants in all of Rochester! Quirky but intimate and cozy ambiance and quite possibly the BEST steak I have ever had in Rochester. Do...
6,2042,4, https://s3-media4.fl.yelpcdn.com/photo/UR2mcs1WOTnHyF0ZmlcyBw/o.jpg, 2017-02-01 09:59:20, I'm embarrassed to say that it took me like 5 minutes to realize that the front door was actually the front door. They have curtains and a table right...
7,2109,4, https://s3-media2.fl.yelpcdn.com/photo/3C0bPcdXXjhrTVdWiO1mcQ/o.jpg, 2017-02-04 13:18:36, Tap and Mallet is a cool intimate bar with beers on tap for every pallet
7,2110,3, https://s3-media1.fl.yelpcdn.com/photo/ZaKmcA3qT-gX-0jFzwBI0Q/o.jpg, 2017-03-17 06:46:27, This place was a bit confusing depending on what door you came into. There are about 4 different entrances and if you are looking to sit in the dining area
7,2111,2, https://s3-media2.fl.yelpcdn.com/photo/ai6D_v3rNnlxJw6d5Bllwg/o.jpg, 2017-02-20 16:06:43, Had lunch here last week and the food was quite tasty.  Not the friendliest server; but
8,2085,5, https://s3-media3.fl.yelpcdn.com/photo/l-JfX0tU5qjLJoafoJz3JA/o.jpg, 2017-03-12 20:08:35, 1.) Best poutine I have ever had! Love their gravy and the touch of a runny egg on top
8,2086,4, https://s3-media3.fl.yelpcdn.com/photo/3xwcKUIRkXeX33MD56e3TA/o.jpg, 2017-03-12 17:31:23, YES for Brunch! 
8,2087,5, https://s3-media1.fl.yelpcdn.com/photo/2d3oqZVtYbeHjVJdZjFjmQ/o.jpg, 2017-02-24 12:09:59, One of my favorite places to go out for dinner or drinks in Rochester. Good variety of cocktails & all the food is delicious. I think on a previous review I...
9,2076,5, https://s3-media3.fl.yelpcdn.com/photo/zO3sfXQkePkVBStqvRNW8A/o.jpg, 2017-02-02 07:53:58, The Best Mediterranean Food
9,2077,3, https://s3-media1.fl.yelpcdn.com/photo/x1ykpPaDjB9Z4O1Q1zEfNw/o.jpg, 2017-02-19 06:12:40, Until the business gets the mechanics fixed
9,2078,3, https://s3-media2.fl.yelpcdn.com/photo/PYkQDKH6ywnFW5GY8NWWIw/o.jpg, 2017-02-09 10:22:21, Consistently inconsistent.   
10,2127,5, https://s3-media1.fl.yelpcdn.com/photo/ZcRNEH7MO-3ZoQIJ9YMabA/o.jpg, 2017-02-28 15:37:17, OH MY GOD!!
10,2128,5, https://s3-media4.fl.yelpcdn.com/photo/A0qXWKJTa1oFvklCMjE5Sw/o.jpg, 2016-10-31 10:44:33, My second visit to The French Quarter
10,2129,4, https://s3-media1.fl.yelpcdn.com/photo/JAShhtqCGcHNrji4kJiQ0g/o.jpg, 2016-10-08 14:33:44, Food was quite good and very reasonably priced.  Servers were quite green and weren't that knowledgeable about the menu or drinks.   When one of our party...
11,2052,5, https://s3-media2.fl.yelpcdn.com/photo/G7xaw3QQlKL4DJkZ79Q2cg/o.jpg, 2017-02-25 21:18:54, I've been here twice so far and will definitely be coming back! I feel like this is the hip version of my friendly Italian grandmas kitchen! 
11,2053,5, https://s3-media4.fl.yelpcdn.com/photo/ybPQW7tApLLqHtz4fSi-zQ/o.jpg, 2017-02-25 15:39:06, We had a delightful experience at Fiorella and they were very accommodating for our plant based (vegan) diet.
11,2054,5, https://s3-media2.fl.yelpcdn.com/photo/exh-UHdIa8ZPzkHzamoI3w/o.jpg, 2017-01-12 11:10:12, I have completely fallen in love with this cozy Public Market spot. Going on a limb here and saying it is the best homemade pasta I have had in Rochester
12,2130,4, https://s3-media4.fl.yelpcdn.com/photo/WNd1H7XFyEDG65K36_W5Kg/o.jpg, 2017-03-12 10:41:00, Cute place to grab dinner
12,2131,2, https://s3-media4.fl.yelpcdn.com/photo/MiyJar5T04OUbkbGfkGfzA/o.jpg, 2017-02-15 18:33:54, I have always loved The Gate House and was excited to bring my fianc?? there for his first visit. Since moving to their new location however
12,2132,5, https://s3-media1.fl.yelpcdn.com/photo/x1ykpPaDjB9Z4O1Q1zEfNw/o.jpg, 2017-02-02 16:44:53, I can't believe that I haven't reviewed The Gate House since I've been there dozens of time over the years with family and work party's. The current...
13,2112,5, https://s3-media2.fl.yelpcdn.com/photo/E5_8nBTeOpco39SICXIDdg/o.jpg, 2017-03-16 13:56:09," This is definitely a favorite spot of mine in Rochester. I recently ate here for my third time in about a year and ""ne'er"" time has disappointed me. If..."
13,2113,5, https://s3-media4.fl.yelpcdn.com/photo/zet97TpPZOd9ZNQNkRo3Rg/o.jpg, 2017-02-25 14:12:33, I cannot rave about this place enough. I frequent Tapas 177 with friends
13,2114,5, https://s3-media1.fl.yelpcdn.com/photo/IhW5YUoEI1N1_zpVITFOIw/o.jpg, 2016-12-12 12:28:10, Went here last night for a company Christmas party and had an absolute ball. The food was delicious
14,2037,5, https://s3-media4.fl.yelpcdn.com/photo/wxn69LjbdEZ2F0OPo1XjSQ/o.jpg, 2017-02-06 17:47:36, Curry and Coconut all the things!
14,2038,3, https://s3-media2.fl.yelpcdn.com/photo/bzhRvWw3qwXlDmff8HhSvw/o.jpg, 2017-02-15 16:15:05, Mango Boba: 1 out of 5
14,2039,4, https://s3-media2.fl.yelpcdn.com/photo/ojXoZEKjfuvPcN5x-JHtcA/o.jpg, 2017-01-02 09:36:32, Good authentic Malaysian food in Rochester! 
15,2088,5, https://s3-media3.fl.yelpcdn.com/photo/pofIaTZnqk2VJFsl9tWokw/o.jpg, 2017-01-24 09:41:57, Mmmmhmmmm...we just paid 24 bucks for a dish of fajitas cooked by a dishwasher that was big enough to feed 1 anorexic model.
15,2089,3, https://s3-media2.fl.yelpcdn.com/photo/Ou6T4twv22POQA0zsWFuXw/o.jpg, 2017-03-09 12:05:55, Overall ok experience.
15,2090,3, https://s3-media1.fl.yelpcdn.com/photo/xOg0iOhXj23w4ssF48tXrg/o.jpg, 2016-12-16 05:01:20, It's sad that this place didn't seem to hold on to the yumminess. I first went here with a gf of mine maybe like a year ago and it was great! Like 4-4.5...
16,2121,4, https://s3-media2.fl.yelpcdn.com/photo/TQPfz3UKCbnI_tp5ufgOHA/o.jpg, 2017-02-02 13:38:02, I love the Cub Room.  
16,2122,5, https://s3-media2.fl.yelpcdn.com/photo/pEPRxPdeRHi-_6i153UmFw/o.jpg, 2016-12-10 20:11:12, The Cub Room is a gem and a little piece of Manhattan in the Wedge.
16,2123,3, https://s3-media4.fl.yelpcdn.com/photo/Hlfsbb5lLEz2JcT3E253iA/o.jpg, 2016-12-10 09:16:11, I went to the Cub Room with a group for a holiday party.
17,2028,5, https://s3-media3.fl.yelpcdn.com/photo/idWmb4Tri62QH-S7zbAL9g/o.jpg, 2017-01-16 13:17:58, This has become my favorite quick service Mediterranean resturant! My first try I had one of their Manakeesh flat breads - the Beef Lahamajeen. It was a...
17,2029,4, https://s3-media4.fl.yelpcdn.com/photo/RCrooBt0Az-ikwXv-HgzQA/o.jpg, 2017-03-18 13:05:22, An associate and I tried Cedar for lunch this week.  It seems that
17,2030,4, https://s3-media1.fl.yelpcdn.com/photo/YPKgY5Solf_Fuzedp3N4mQ/o.jpg, 2017-03-10 04:49:05, Absolutely delicious.  They are quite authentic
18,2139,5, https://s3-media1.fl.yelpcdn.com/photo/Mf_EABPbDJefYsdGXOribQ/o.jpg, 2017-02-16 10:35:29, I just love this place. It's upscale comfort food
18,2140,4, https://s3-media2.fl.yelpcdn.com/photo/y0pDdLQiZY9WIFYSLXn8Dg/o.jpg, 2017-02-18 19:47:12, My boyfriend and I were here for Valentines day dinner. So glad we made a reservation because  every table was filled by the time we left. The restaurant is...
18,2141,2, https://s3-media1.fl.yelpcdn.com/photo/kI79EQd7sryDE2lazXCN8w/o.jpg, 2017-02-16 17:25:29, Revelry has a good ambiance and decor. Good was fair. Burger is average with a boozy dip. The pork shank and polenta was delicious. Price range is on a high...
19,2025,4, https://s3-media4.fl.yelpcdn.com/photo/cgHfbor1CZt1fctxTB0dpg/o.jpg, 2017-03-08 19:06:30, Definitely one of my favorite finds in Rochester. We've only been here twice
19,2026,3, https://s3-media1.fl.yelpcdn.com/photo/4YQ4nA60nLKMsHaWkM9rIA/o.jpg, 2017-03-18 15:11:38, We got the Korean fried chicken (with gochujang sauce). It was too salty and sweet. I miss you
19,2027,2, https://s3-media2.fl.yelpcdn.com/photo/y0pDdLQiZY9WIFYSLXn8Dg/o.jpg, 2017-02-11 20:37:14, I gave butapub a second chance before writing this review. The main reason for such a low rating is because of the service. The first time I was here
20,2148,5, https://s3-media2.fl.yelpcdn.com/photo/nNNEHyvSfqCJMvVUxbSWzA/o.jpg, 2017-01-07 17:29:36, Legit northern chinese food
20,2149,4, https://s3-media4.fl.yelpcdn.com/photo/bFxjqsDc1IK8ifHP-sksXA/o.jpg, 2016-12-11 09:20:03, Very authentic Chinese food. The flavors are very natural and taste like home cooked Chinese food. 
20,2150,4, https://s3-media1.fl.yelpcdn.com/photo/K5epfDBn0zlQCJNSp8wANg/o.jpg, 2016-09-12 09:39:33, Love the food here!
21,2043,5, https://s3-media3.fl.yelpcdn.com/photo/kUUPZFCmaH5B8kHRGmwV-w/o.jpg, 2017-03-16 10:23:39, This is my favorite BBQ joint in Rochester. It is in the building of an old train station and has the atmosphere similar to a biker bar but is very family...
21,2044,4, https://s3-media1.fl.yelpcdn.com/photo/TMJaVOriPrIcX57MokuHHg/o.jpg, 2017-03-14 22:06:33, Fun little joint! Great atmosphere
21,2045,5, https://s3-media4.fl.yelpcdn.com/photo/WNd1H7XFyEDG65K36_W5Kg/o.jpg, 2017-03-12 10:43:16, Great BBQ place
22,2103,5, https://s3-media2.fl.yelpcdn.com/photo/h9xN6i7Kpw33eYSxRsdPjQ/o.jpg, 2017-03-07 12:46:47, I had an outstanding experience at Sumo. A girlfriend and I were going to go another sushi restaurant down the street on a Friday night
22,2104,4, https://s3-media1.fl.yelpcdn.com/photo/cwZa15BZMrV1TwgU9ao3Ng/o.jpg, 2016-09-26 16:17:06, Had the deluxe sashimi plate.  Over all it was fair quality fish
22,2105,5, https://s3-media1.fl.yelpcdn.com/photo/d_6hCcY_SjsYw8EMFyRPbQ/o.jpg, 2017-02-25 13:45:35, Delicious sushi
23,2106,5, https://s3-media4.fl.yelpcdn.com/photo/zet97TpPZOd9ZNQNkRo3Rg/o.jpg, 2017-02-27 09:31:17, I LOVE this place. 
23,2107,3, https://s3-media2.fl.yelpcdn.com/photo/y0pDdLQiZY9WIFYSLXn8Dg/o.jpg, 2017-03-04 19:48:18, I'm writing this update because I just had to try out their new sushi bar and was totally craving boba! My rating still remains a 3 but I thought  I would...
23,2108,5, https://s3-media3.fl.yelpcdn.com/photo/kQIowrjTkgPpAb-BjR6xQQ/o.jpg, 2017-02-22 05:17:04, None of us has ever had bubble tea before
24,2073,5, https://s3-media3.fl.yelpcdn.com/photo/Z2Xamz3GgfRFZUGwzaTANQ/o.jpg, 2016-12-22 15:57:43, I was looking for a go-to local Italian restaurant and
24,2074,3, https://s3-media4.fl.yelpcdn.com/photo/0Yw9koHQOEKFp6TDmiDzfw/o.jpg, 2017-01-12 18:21:11, Dishes were attractively plated
24,2075,3, https://s3-media2.fl.yelpcdn.com/photo/rNbgQeV5CBnUYhhaR7l2Xg/o.jpg, 2016-11-19 16:42:21, Warm
25,2049,5, https://s3-media3.fl.yelpcdn.com/photo/kQIowrjTkgPpAb-BjR6xQQ/o.jpg, 2017-02-22 05:25:41, This is our kind of place.  Unassuming
25,2050,4, https://s3-media4.fl.yelpcdn.com/photo/6MspXHal49uGU_lvGDo-0g/o.jpg, 2017-03-20 11:36:01, The best place to get empanadas' in Rochester is right here on Monroe Ave. at The Empanada Shop.  Another hidden gem on Monroe Ave.
25,2051,1, https://s3-media4.fl.yelpcdn.com/photo/-dXtGxf5p2VYyTbJTTJ9ag/o.jpg, 2017-02-20 17:28:24, This isn't fast food. Order ahead
26,2136,5, https://s3-media1.fl.yelpcdn.com/photo/i9jET2PUKMScDG3glWye2w/o.jpg, 2017-03-02 03:49:09, Went on a busy Friday night but we were able to be seated quickly. The waitress was highly attentive and very knowledgeable on products. If it wasn't for...
26,2137,4, Null, 2017-03-03 19:35:33, I've been here a few  times and have always had good service and food. The atmosphere is typical for a sports bar- a bit loud which is good for us when we...
26,2138,4, https://s3-media2.fl.yelpcdn.com/photo/3E28XLmFnr5vtkhVqBbQNQ/o.jpg, 2017-01-13 15:30:02, My wife and I visited today for lunch after reading a review in our newspaper. We were met by a waiter and told to seat ourselves where we would feel...
27,2034,3, https://s3-media2.fl.yelpcdn.com/photo/BpaPwUC5EfnR3XxZuEzb2w/o.jpg, 2017-02-16 02:09:26, Positive: Great food
27,2035,4, https://s3-media4.fl.yelpcdn.com/photo/UaG4z5RBVo4cd4F08dyRVA/o.jpg, 2017-02-20 11:43:04, Found this place on yelp after driving by and based on the reviews gave it a shot about a week ago. 2 orders filled up 3 of us with some left over.  Was...
27,2036,5, https://s3-media2.fl.yelpcdn.com/photo/U8hBKgP1goCU14uLQwQaMQ/o.jpg, 2016-07-20 08:17:50, When I was in Rochester
28,2100,4, https://s3-media4.fl.yelpcdn.com/photo/6MspXHal49uGU_lvGDo-0g/o.jpg, 2017-01-26 07:39:04, The location of South Wedge Subs and Hots is actually in the Monroe Ave neighborhood
28,2101,4, https://s3-media3.fl.yelpcdn.com/photo/idWmb4Tri62QH-S7zbAL9g/o.jpg, 2017-01-07 20:37:23, South Wedge Hots and Subs reminds me of those divey fish-n-chips spots from across the pond. You never think about them when you're retrieving your vehicle...
28,2102,3, https://s3-media2.fl.yelpcdn.com/photo/-4eM3F8mTwUIw3G2Mud0rA/o.jpg, 2016-12-12 13:48:46, You've got to hand it to the name of this place and Yelp
29,2118,5, https://s3-media4.fl.yelpcdn.com/photo/AHhuwLquxUGHkypW0CTIWg/o.jpg, 2016-11-12 17:52:19, Holy meat heaven
29,2119,4, https://s3-media2.fl.yelpcdn.com/photo/MAhJjAN1uVOTRrInutRtSQ/o.jpg, 2017-02-08 12:28:40, My son and I always go for steak when it's guys night out and we were anxious to check out Texas de Brazil. It was a lot of fun and the food was delicious....
29,2120,3, https://s3-media3.fl.yelpcdn.com/photo/A9_LB9ST5voopNguZdTPTw/o.jpg, 2016-12-22 12:04:01, We were pretty excited to be able to go here on Thanksgiving this year.  The restaurant we normally go to closed
30,2010,5, https://s3-media1.fl.yelpcdn.com/photo/_q5Vxg-inqMqSJPPpG03Vw/o.jpg, 2016-11-15 17:11:42, Monday's & Tuesday's are quiet - good for us! Only 4 tables Giovanni
30,2011,4, https://s3-media4.fl.yelpcdn.com/photo/Lc2cd86CM5DutX1Z_ckyxw/o.jpg, 2016-11-28 15:35:20, This is a really authentic little Italian restarting on Park Ave that I enjoy coming to a few times a year. The owner Giovanni is a great guy and greets...
30,2012,3, https://s3-media2.fl.yelpcdn.com/photo/wAoH5SQKUOfq3eAzf6PvjA/o.jpg, 2016-10-22 19:42:54, I've been to Italy
31,2001,4, https://s3-media3.fl.yelpcdn.com/photo/Yb1lPTWYG7BSnMWi3I2Kag/o.jpg, 2016-11-03 18:18:45, When we first walked in i was surprised that wasn't that much seating. maybe they will expand at another location? i wonder if its ever too busy in there...
31,2002,4, https://s3-media2.fl.yelpcdn.com/photo/KZL9EE-QvS900wXFYfd_VQ/o.jpg, 2016-12-20 12:06:01, Great choice of beer selection and the burger menu is unique.  Highly recommend the donut burger for high levels of glutinous heaven.  Well worth a stop and...
31,2003,3, https://s3-media1.fl.yelpcdn.com/photo/wo_BZcQsA7VTj9_UbeMEpg/o.jpg, 2017-01-21 15:12:39, I went because I wanted to try the Veggie Burger on a Donut (instead of bread). It was good. They have wide
32,2067,5, https://s3-media3.fl.yelpcdn.com/photo/3xwcKUIRkXeX33MD56e3TA/o.jpg, 2017-02-09 13:16:36, Leaf and Bean is my go-to for weekend lunches and coffee with friends. I'm so thankful we have this on the west side! 
32,2068,5, https://s3-media4.fl.yelpcdn.com/photo/9QK3lWuRNGLWyyX8JF4WHA/o.jpg, 2017-01-01 14:03:50, This is by far my favorite cafe...anywhere! The only downfall is it is ALWAYS busy. 
32,2069,5, https://s3-media4.fl.yelpcdn.com/photo/TwVmvY1OuhEX7ePMtzAK_w/o.jpg, 2017-02-26 14:18:48, Leaf & Bean is my weekly staple.  The perfect place for a lay low date night
33,2091,5, https://s3-media3.fl.yelpcdn.com/photo/2S82RwCmxyZbR5H8Qxs6Fw/o.jpg, 2017-02-22 17:29:19, We absolutely love Rocco's. The food is always on point and the service is absolutely stellar. It's a very small place
33,2092,4, https://s3-media3.fl.yelpcdn.com/photo/kQIowrjTkgPpAb-BjR6xQQ/o.jpg, 2017-03-01 08:56:19, Date night.
33,2093,2, https://s3-media2.fl.yelpcdn.com/photo/AvFL2HKsPP8IW8EBVISbSg/o.jpg, 2017-02-28 12:29:56, My wife and I ate at Rocco twice.  I was disappointed both times.  I don't understand why this restaurant is so popular
34,2094,5, https://s3-media4.fl.yelpcdn.com/photo/ttMY6rTn9Z37HuRCfwdxqw/o.jpg, 2017-02-17 09:08:44, On Valentine's Day
34,2095,4, https://s3-media2.fl.yelpcdn.com/photo/hEcAB9F-HuRB21os4JSZ_g/o.jpg, 2016-11-09 22:14:44, Casual French dining experience. We came in on a Tuesday night
34,2096,5, https://s3-media2.fl.yelpcdn.com/photo/wGg6IG2KTOifwVvEyRCafg/o.jpg, 2016-10-21 16:19:15, We stopped in for lunch on a warm Sunday morning. We opted to sit outside to enjoy the crisp late morning air.
35,2070,5, https://s3-media4.fl.yelpcdn.com/photo/vXl1SajcQdPygvOIkPpu6g/o.jpg, 2017-02-15 15:22:20, My boyfriend and I came here for an early valentines day dinner. He had searched for the best poutine in the Rochester area and viola
35,2071,3, https://s3-media2.fl.yelpcdn.com/photo/y0pDdLQiZY9WIFYSLXn8Dg/o.jpg, 2017-03-04 08:35:34, Lento has been on my list for a long time and my bf and I finally made it on a Tuesday for their $1 oyster night. Make a reservation because it gets pretty...
35,2072,5, https://s3-media1.fl.yelpcdn.com/photo/10FcCtiAyK6CS2MUzC1zqA/o.jpg, 2017-01-29 22:13:50, We had a special brunch at Lento today and they totally nailed it. Lento doesn't normally serve brunch but they had a guest chef in to do a pop-up brunch...
36,2142,4, https://s3-media4.fl.yelpcdn.com/photo/FSE2ZApY0rkwW90Udjdggw/o.jpg, 2017-02-07 19:35:50, A lovely spot for happy hour! My friends and I met after work and the bar wasn't too crowded yet
36,2143,2, https://s3-media2.fl.yelpcdn.com/photo/483I65LUhf5qkQ2rNTi0dw/o.jpg, 2017-03-19 16:01:59, I have pretty mixed feelings about The Speakeasy because despite the fact that the food was good and the service was great
36,2144,5, https://s3-media1.fl.yelpcdn.com/photo/4K0Xs0u8bP9T4_fcMHKwEg/o.jpg, 2017-01-14 21:05:45, Step back in time to a bygone era of romance
37,2115,5, https://s3-media4.fl.yelpcdn.com/photo/TbvCxhxKcD_B1qrCfs1Mew/o.jpg, 2017-02-15 02:43:47, Outstanding neighborhood gem. Friendly
37,2116,4, https://s3-media3.fl.yelpcdn.com/photo/HOqXdcZHFRsacu7ZLOX8-A/o.jpg, 2017-01-22 05:48:00, Our party of four came into Tavern 58 without a lot of background knowledge save for the Yelp! reviews. By the time we left
37,2117,5, https://s3-media4.fl.yelpcdn.com/photo/gqCxoVz6GgVVMbwZ9faUDA/o.jpg, 2016-12-26 06:03:19, I made a 4:30 reservation for Tavern 58 since we were going to see a play at Geva Theatre at 7pm. We arrived a few minutes before 4:30 so parking was a...
38,2031,5, https://s3-media4.fl.yelpcdn.com/photo/pcuk7_2FfDYMh2J2S9rtJQ/o.jpg, 2017-01-26 19:18:45, This place is a gem.
38,2032,4, https://s3-media3.fl.yelpcdn.com/photo/P9obZCf6U7arG_J7FyWkZw/o.jpg, 2016-11-23 10:08:19, After living within 3 miles of this place for the last 15 years we finally decided to give it a try.  Having read the reviews we were ready to be some of...
38,2033,4, https://s3-media3.fl.yelpcdn.com/photo/ZG2L6C9cqUMfj89d9sAgZA/o.jpg, 2015-08-28 17:18:29, Charley Brown's is an old family favorite... And it's legacy is grand. Reportedly a favorite of Tom Golisanos (purportedly a fan of the chopped sirloin...
39,2004,5, https://s3-media2.fl.yelpcdn.com/photo/FmxerwyoqN1nmdFtCMEtDw/o.jpg, 2016-12-18 12:19:01, One of my favorite places to eat in Rochester. The food is so delicious and fresh. If you haven't eaten here yet you are missing out. Very nice staff.
39,2005,3, https://s3-media3.fl.yelpcdn.com/photo/oYJIUGMkc-zh1l5mC0qbzg/o.jpg, 2016-12-12 14:53:40, This experience was pleasant yet slightly confusing. It's a seat yourself place
39,2006,4, https://s3-media2.fl.yelpcdn.com/photo/iQeBSzusYYAuboK-zHXjzQ/o.jpg, 2016-12-02 14:35:35," I can't believe this restaurant isn't mentioned in some fancy ""Best Of"" list. "
40,2061,5, Null, 2016-11-26 15:45:12, Think of Chipotle but with super fresh ingredients and authentic
40,2062,4, https://s3-media1.fl.yelpcdn.com/photo/ARC80IawnPeCFEcNQzj0dw/o.jpg, 2017-01-07 11:22:37, The hype is real. I went to the Itacate express with little excitement after a happy hour. The location is kind of strange as its in a gas station. The...
40,2063,2, https://s3-media2.fl.yelpcdn.com/photo/U8FNbf25rQmwSlcXbo6ILQ/o.jpg, 2016-10-03 08:56:54, This place is OK at best.  I'm really surprised to see all of these 4-5 star reviews.  What are you comparing it to?  And I guess I didn't realize that...
41,2022,5, https://s3-media4.fl.yelpcdn.com/photo/gdg3LJ3tcZS6tbfMnrg-NQ/o.jpg, 2016-09-21 12:22:57, I took me mom here for some brunch and was very impressed with everything here.  This place sits up off the ridge in a little strip mall just west of North...
41,2023,1, https://s3-media4.fl.yelpcdn.com/photo/7WDhNyOYJcP9og4LaSgMjQ/o.jpg, 2017-03-04 14:29:04," Been here multiple times after breakfast hours & never had a problem ordering breakfast. Today whoever the ""cook"" was denied us 2x & we just walked..."
41,2024,1, https://s3-media2.fl.yelpcdn.com/photo/5SvkgqgFvc1KMwCw42LXvA/o.jpg, 2017-01-23 08:03:01, This was one of the worst places my wife and I have ever eaten in.
42,2058,5, https://s3-media4.fl.yelpcdn.com/photo/zet97TpPZOd9ZNQNkRo3Rg/o.jpg, 2017-02-26 07:46:31, I've been a huge fan of Han for the past 4 or 5 years that I've been in Rochester. Out of the millions of times I've gone in and ordered or purchase take...
42,2059,4, https://s3-media3.fl.yelpcdn.com/photo/3XQ8yNR7YZ6YBJMkIPtAlw/o.jpg, 2017-03-17 13:00:22, Han Noodle Bar legitimately saved my life a couple of days ago. Although now in hindsight I probably should've ordered noodles at a noodle bar. Anyway.
42,2060,4, https://s3-media2.fl.yelpcdn.com/photo/z1kHQFAFfJrfXemN4UnKMg/o.jpg, 2017-03-01 08:03:31, If I'm craving a bowl of warm noodles
43,2097,5, https://s3-media4.fl.yelpcdn.com/photo/N9bELNmt1CNVIuZoQpRjpg/o.jpg, 2017-02-06 08:36:16, Great Korean food. Worth  the visit. Had the chicken lunch with some Kim Chi.  Very high quality food.  
43,2098,4, https://s3-media3.fl.yelpcdn.com/photo/P9obZCf6U7arG_J7FyWkZw/o.jpg, 2017-01-30 07:18:58, Sodam was not on our radar until some friends suggested it for dinner on Saturday night.  So we trekked on down to Henrietta.  After some searching we...
43,2099,5, https://s3-media1.fl.yelpcdn.com/photo/i9jET2PUKMScDG3glWye2w/o.jpg, 2017-01-26 03:52:21, Always wonderful food AND service at Sodam. I had bulgogi at a previous visit years back and it was incredible. I recently visited again and saw their...
44,2079,5, https://s3-media4.fl.yelpcdn.com/photo/Vqd4Jmr2XCRucYOwBfO0lw/o.jpg, 2017-02-18 02:17:58, If want an outstanding dinner with a nice atmosphere for a special occasion Michael's should be on the top of your list. Friday's are still is the best day...
44,2080,3, https://s3-media4.fl.yelpcdn.com/photo/BAnOWpnlH9MNY6bMKrYQOw/o.jpg, 2016-11-30 12:46:17, We visited Rochester and we decided to take a chance on Michael's.  It's a cozy little restaurant.  We went when they had live jazz in the front.
44,2081,5, https://s3-media1.fl.yelpcdn.com/photo/Mf_EABPbDJefYsdGXOribQ/o.jpg, 2017-02-16 11:03:06, I was a little hesitant when my husband chose this restaurant for dinner with my out-of-town father-in-law. The plaza setting isn't very charming. But the...
45,2019,4, https://s3-media2.fl.yelpcdn.com/photo/b5uQmRQouY67lzhkuOa3QA/o.jpg, 2017-01-19 17:50:36, After reading all of the reviews for this place
